0.11356 0.887637179309172
0.12668 -1.22754958905451
0.1398 -1.67486655654858
0.15292 -1.28607466981266
0.16604 -0.629403750899003
0.17916 -0.44546508330003
0.19228 -0.743113714835247
0.2054 -0.920434425890869
0.21852 -1.04263331435112
0.23164 -0.882684998040837
0.24476 -0.87459522453313
0.25788 -0.418233882193227
0.271 0.105252554194447
0.28412 0.0429061818623576
0.29724 -0.389428638284492
0.31036 -0.879363009839699
0.32348 -1.23238579786142
0.3366 -1.16829373099718
0.34972 -0.892981353677139
0.36284 -0.570685349206006
0.37596 -0.55869128354511
0.38908 -0.304215273565211
0.4022 -0.128554281530781
0.41532 0.0571709921919649
0.42844 0.393461946501304
0.44156 0.42445606585185
0.45468 0.6533404614523
0.4678 0.941848670925307
0.48092 1.20521562406525
0.49404 1.47992017927682
0.50716 1.38795323298844
0.52028 1.20750695763888
0.5334 0.930969723968608
0.54652 0.744997595115129
0.55964 0.841181798738798
0.57276 1.18931680051255
0.58588 1.78094411270262
0.599 2.66354382477811
0.61212 3.60975700742152
0.62524 4.68297892524526
0.63836 5.75189481522486
0.65148 6.90601482832898
0.6646 8.16353535479181
0.67772 9.39510422485514
0.69084 10.8418540735743
0.70396 11.4965057959937
0.71708 13.5160866169332
0.7302 14.3034025850919
0.74332 16.1018016697431
0.75644 17.2616257313682
